Name	Page #	Glass	Method	Muddle/Egg/Other	Rinse	Rim	Cabeza Blanco Tequila	Cabeza Blanco Tequila (Cacao Nib-Infused)	Cabrito Blanco Tequila	Centinela Reposado Tequila	Chinaco Verde Blanco Tequila	Don Julio Blanco Tequila	El Tesoro Añejo Tequila	El Tesoro Platinum Tequila	El Tesoro Reposado Tequila	Fortalea Reposado Tequila	Ocho 2012 Plata Tequila	Pueblo Viejo Añejo Tequila	Pueblo Viejo Reposado Tequila	Siembra Azul Añejo Tequila	Siembra Azul Blanco Tequila	Siembra Azul Reposado Tequila	Siembra Azul Blanco Tequila (Jalapeño-Infused)	Siembra Azul Blanco Tequila (Lapsang Souchong-Infused)	Siembra Azul Blanco Tequila (Spiced Pear-Infused)	Siembra Azul Reposado Tequila (Queen Of Earl Tea-Infused)	Siete Leguas Blanco Tequila	Siete Leguas Reposado Tequila	Tapatio 110 Blanco Tequila	Del Maguey Chichicapa Mezcal	Del Maguey Crema De Mezcal	Del Maguey Espadin Especial Mezcal	Del Maguey San Luis Del Rio Mezcal	Del Maguey Vida Mezcal	Los Amantes Joven Mezcal	Los Nahuales Mezcal	Sombra Mezcal	Campo De Encanto Acholado Pisco	Clear Creek Apple Brandy	Compo De Encanto Acholado Pisco	Courvoisier Cognac	Kirsch	La Diablada Pisco	Laird's Bonded Apple Brandy	Macchu Pisco	Massenez Kirsch Vieux Cherry Brandy	Pasquet Marie-Framboise	Tariquet VS Classique Bas-Armagnac	Waqar Pisco	Cognac	Guillon-Painturaud Cognac Grande Champagne VSOP	Hine H Cognac	Louis Royer Force 53 Cognac	Macchu Pisco (Scarlet Glow Tea-Infused)	Macchu Pisco (Strawberry and Pineapple-Infused)	Pierre Ferrand 1840 Cognac	Pierre Ferrand Ambre Cognac	Busnel VSOP Calvados	Calvados	Grand Marnier	Anchor Genevieve Gin	Anchor Junipero Gin	Aviation Gin	Beefeater 24 Gin	Beefeater London Dry Gin	Bols Barrel-Aged Genever	Bols Genever	Bombay London Dry Gin	Bruichladdich Botanist Gin	Dorothy Parker Gin	Fords Gin	Hayman's Old Tom Gin	Martin Miller's Westbourne-Strength Gin	Old Raj Gin	Perry's Tot Navy-Strength Gin	Plymouth Gin	Plymouth Sloe Gin	Ransom Old Tom Gin	Sloe Gin	Tanqueray London Dry Gin	Tanqueray No. Ten Gin	Hayman's Old Tom Gin (Pennyroyal-Infused)	Plymouth Gin (Snap Pea-Infused)	Plymouth Gin (Szechuan Peppercorn-Infused)	Linie Aquavit	Krogstad Aquavit	Angostura 5-Year Rum	Appleton Estate Reserve Rum	Appleton Estate V/X Rum	Appleton White Rum	Avuá Amburana Cachaca	Bacardi Ron Superior Limited Edition	Banks 5-Island White Rum	Barbancourt 3-Star Rum	Barbancourt White Rum	Caña Brava Rum	Cruzan Black Strap Rum	Cruzan Single-Barrel Rum	Diplomático Reserva Exclusiva Rum	El Dorado 3-Year Rum	El Dorado 12-Year Rum	El Dorado 15-Year Rum	El Dorado 151 Rum	El Dorado High-Strength 151 Rum	Flor De Caña 7-Year Rum	Flor De Caña Extra-Dry White Rum	Flor De Caña Extra-Dry White Rum (Pineapple-Infused)	Flor De Caña White Rum (Royale Tea-Infused)	Gosling's Black Seal Rum	Gosling's Black Seal Rum (Banana Chip-Infused)	La Favorite Rhum Agricole Blanc	Lemon Hart 151 Rum	Lemon Hart Original Rum	Matusalem Gran Reserva 15-Year Rum	Mount Gay Eclipse Rum	Neisson Rhum Agricole Blanc	Pampero Aniversario Rum	Plantation Barbados 5-Year Rum	Rhum Barbancourt (Granny Smith Apple-Infused)	Rhum JM 100-Proof Agricole Blanc	Ron Del Barrilito 3-Star Rum	Santa Teresa Rum	Santa Teresa 1796 Rum	Scarlet Ibis Rum	Smith & Cross Rum	St. James Royal Ambre Rhum Agricole	Zacapa 23-Year Rum	Van Oosten Batavia Arrack	Alchemia Chocolate Vodka	Charbay Vodka	Baker's Bourbon	Bernheim Original Wheat Whiskey	Bernheim Original Wheat Whiskey (Lavender-Infused)	Bowmore 12-Year Scotch	Bruichladdich Port Charlotte 7-Year Scotch	Buffalo Trace Bourbon	Buffalo Trace Bourbon (Pecan-Infused)	Bulleit Bourbon	Bushmills Irish Whiskey	Caol Ila 12-Year Scotch	Clontarf 1014 Irish Whiskey	Compass Box Asyla Scotch	Eagle Rare 10-Year Bourbon	Elijah Craig 12-Year Bourbon	Elijah Craig Bourbon (Fig-Infused)	Evan Williams Single-Barrel Bourbon	Famous Grouse Scotch	Famous Grouse Scotch (Apricot-Infused)	Famous Grouse Scotch (Coconut Green Tea-Infused)	Famous Grouse Scotch (Fuji Apple-Infused)	High West Silver Oat Whiskey	Highland Park 12-Year Scotch	Knappogue Castle 12-Year Irish Whiskey	Laphroaig 10-Year Scotch	Laphroaig 12-Year Scotch	Macallan Fine Oak 10-Year Scotch	Old Grand-Dad 114 Bourbon	Old Overholt Rye	Old Overholt Rye (Chamomile-Infused)	Old Weller Antique 107 Bourbon	Redbreast 12-Year Irish Whiskey	Rittenhouse 100 Rye	Rittenhouse Rye (Red Thai Chile-Infused)	Russell's Reserve 10-Year Bourbon	Russell's Reserve Rye	Sazerac 6-Year Rye	Springbank 10-Year Scotch	Stagg Bourbon	Suntory Hakashu 12-Year Whisky	Templeton Rye	Wild Turkey Rye 101	Wild Turkey Rye (Dried Currant-Infused)	Woodford Reserve Bourbon	Yamazaki 12-Year Whiskey	St. George Absinthe	Vieux Pontarlier Absinthe	Dry Champagne	Sparkling Rosé	San Pellegrino Pompelmo Grapefruit Soda	Club Soda	Alvear Festival Pale Cream Sherry	Barbadillo Principe Amontillado Sherry	Blandy's 5-Year Malmsey Madeira	Bonal Gentiane-Quina	Cardamaro	Cocchi Americano	Cocchi Americano Rosa	East India Solera Sherry	Fusion Verjus Blanc	La Cigarrera Manzanilla Sherry	La Gitana Manzanilla Sherry	Lillet Blanc	Lillet Rosé	Lillet Rosé (Rose-Infused)	Lillet Rouge	Lustau Amontillado Sherry	Lustau East India Solera Sherry	Lustau Los Arcos Amontillado Sherry	Lustau Manzanilla Sherry	Lustau Oloroso Sherry	Morenita Cream Sherry	Morro Bay Chardonnay	Otima 10-Year Tawny Port	Pasquet Pineau Des Charentes	Punt E Mes	Punt E Mes (Grapefruit-Infused)	Red Rioja Wine	Ruby Port	Sandeman Rainwater Madeira	Sandeman Ruby Port	Sauvignon Blanc	Williams & Humbert Dry Sack Medium Sherry	Bianco Vermouth (Chamomile-Infused)	Caprano Antica Formula Vermouth	Carpano Antica Formula Vermouth (Coffee-Infused	Cocchi Bermouth Di Torino	Contratto Americano Rosso Vermouth	Contratta Vermouth Bianco	Dolin Blanc Vermouth	Dolin Blanc Vermouth (Basil-Infused)	Dolin Blanc Vermouth (Earl Grey-Infused)	Dolin Blanc Vermouth (Sage-Infused)	Dolin Dry Vermouth	Dolin Dry Vermouth (Watermelon-Infused)	Dolin Rouge Vermouth	Dolin Rouge Vermouth (Ancho Chile-Infused)	Dry Vermouth	House Sweet Vermouth	Martini Sweet Vermouth	Sweet Vermouth (Cinnamon Orange Tea-Infused)	Marie Brizard White Créme De Cacao	Marie Brizard White Créme De Menthe	Lemon Juice	Lime Juice	Grapefruit Juice	Pineapple Juice	Orange Juice	Apple Juice	Blood Orange Juice	Boiron Kalamansi Puree	Cantaloupe Juice	Celery Juice	Coco Lopez	Coconut Water	Fuji Apple Juice	Granny Smith Apple Juice	Horchata	Watermelon Juice	Honey Nut Cheerio-Infused Cream	Heavy Cream	Blanche De Bruzelles Beer	Doc's Hard Apple Cider	Doc's Hard Pear Cider	Full Sail Session Black Lager	Green Flash IPA	Mackeson Stout	Negra Modelo Beer	Amaretto	Amaro Averna	Amaro Ciociaro	Amaro Lucano	Amaro Meletti	Amaro Nardini	Amaro Nonino	American Fruits Black Currant Cordial	Aperol	Bénédictine	Campari	Campari (Cacao Nib-Infused)	Campari (Coffee and Chile-Infused)	Cardamaro	Cherry Heering	Cointreau	Combier Pamplemousse Rose Liqueur	Créme De Cassis	Créme Yvette	Cynar	Dolin Geenepy Des Alpes Liqueur	Drambuie	Élixir Combier	Fernet-Branca	Gabriel Boudier Curacao	Galliano L'Autentico	Galliano Ristretto	Green Chartreuse	Kalani Ron De Coco Coconut Liqueur	Koval Rose Hip Liqueur	Kronan Swedish Punsch	Kummel Liqueur	Lazzaroni Amaretto	Luxardo Amaro Abano	Luxardo Maraschino Liqueur	Mandarine Napoléon Liqueur	Maraska Maraschino Liqueur	Marie Brizard Apricot Liqueur	Massenez Crème De Mure Blackberry Liqueur	Massenez Créme de Peche Peach Liqueur	Mathilde Poire Pear Liqueur	Merlet Crème de Fraise Des Bois Strawberry Liqueur	Pierre Ferrand Dry Curacao	Ramazzotti	Rhum Clement Creole Shrubb	Rothman & Winter Apricot Liqueur	Rothman & Winter Cherry Liqueur	Rothman & Winter Crème de Violette	Rothman & Winter Pear Liqueur	Royal Combier	Salers Gentien Aperitif	Santa Teresa Orange Liqueur	Solerno Blood Orange Liqueur	St. Elizabeth Allspice Dram	St-Germain	Strega	Yellow Chartreuse	Suze Saveur D'Autrefois Liqueur	Zirbenz Stone Pine Liqueur	Zoco Pacharán Navarro Liqueur	Acacia Honey Syrup	Agave Nectar	Agave Syrup	Banana Syrup	Blueberry Syrup	Braeburn Apple Syrup	Cane Sugar Syrup	Cinnamon Bark Syrup	Cumin Syrup	Curried Ginger Syrup	Demerara Syrup	Espresso-Infused Demerara Syrup	Ginger Syrup	Grade B Maple Syrup	Grenadine	Hibiscus Syrup	Kumquat Cordial	Maple Syrup	Orgeat	Passion Fruit Syrup	Pomegranate Molasses	Rich Simple Syrup	Scarlet Glow Syrup	Toby's Lime Cordial	Simple Syrup	Vanilla Syrup	Velvet Falernum	Sugar	Acid Phosphate	Aged Balsamic Vinegar	Apple Butter	Becherovka	Bergerac Mix	Donn's Mix #1	Donn's Spices #1	Donn's Spices #2	Greek Yogurt	Lemon Curd	Nutmeg	Orange Flower Water	Orange Marmalade	Pendennis Mix	Pumpkin Butter	Pumpkin Puree	Red Bell Pepper Puree	Rose Water	Strawberry-Balsamic Gastrique	Tabasco Chipotle Sauce	Tarragon and Agave Nectar Gastrique	Toby's Sour Cherry Shrub	Zombie Mix	Angostura	Peychaud's	Orange Bitters	Abbott's Bitters	Bar Code Baked Apple Bitters	Becherovka Bitters	Bitter Truth Aromatic Bitters	Bitter Truth Celery Bitters	Bitter Truth Jerry Thomas' Bitters	Bittercube Cherry Bark and Vanilla Bitters	Bittermens 'Elemakule Tiki Bitters	Bittermens Hellfire Habanero Shrub	Bittermens Hopped Grapefruit Bitters	Bittermens Xocolatl Mole Bitters	Dale Degroff's Pimento Bitters	Fee Brothers Whiskey Barrel-Aged Bitters	Gran Classico Bitter	Regans' Orange Bitters	Scrappy's Lavender Bitters	Twist	Garnish
Silver Monk	187	Coupe	Shaken	2 Cucumber Wheels, 8 Mint Leaves, Pinch Kosher Salt																	2 oz																																																																																																																																																																																																																					3/4 oz																																																																																3/4 oz																												1/2 oz																																															
Single Origin	187	Coupe	Shaken					2 oz																																																																																																																																																																																																																																	1/2 oz			1/2 oz																																																1 tsp																																								1/2 oz																																																																	
Southern Exposure	188	Coupe	Shaken	Pinch of Kosher Salt																			1 1/2 oz												1/2 oz																																																																																																																																																																																																							1/2 oz																																																																																										1/2 oz																																						1/2 oz																											
Alta California	190	Coupe	Stirred																		2 oz																																																																																																																																																																																																						3/4 oz																																																																																															1/4 oz											1/4 tsp																																																																
Broken Oath	190	Nick And Nora	Stirred																																		1 1/2 oz																																																																																																																																																															3/4 oz																				3/4 oz																																																																				1/2 oz																																																																																																		2 dashes							
Dale Cooper	190	Martini	Stirred																									2 oz																																																																																																																																																																																											1/2 oz																																																																						1/2 oz																																								1 tsp																																																									1 dash							
Hot Lips	192	Fancy Fizz	Stirred			Kosher Salt																	3/4 oz												3/4 oz																																																																																																																																																																																																						1/2 oz			1/2 oz																																																																																								1 tsp																			1/2 oz																																														
Imaginary Grace	192	Coupe	Stirred																									2 oz											1/2 tsp																																																																																																																																																																		1 oz													1/2 tsp																																																																																																									1/2 tsp																																																		1 dash													1 dash							
Rebel Rebel	193	Nick And Nora	Stirred	1/2 Cherry Tomato, Small Pinch Kosher Salt																							1 oz																																																																																																																																																																1 oz		1/2 tsp																																			1 1/2 oz																																																																																																																																																			1 dash																		
Sergio Leone	194	Coupe	Stirred												2 oz																																																																																																																																																																																																							3/4 oz																																																																																																1/4 oz																																																																								1 dash							
Shattered Glasser	194	Coupe	Stirred												1 oz																				1/2 oz																																																																																													1/2 oz																																																																																						3/4 oz																																																					1/4 oz																																												1/4 oz																																																																							2 dashes							
Yama Blanca	195	Coupe	Stirred							1 1/2 oz													1/2 oz																																																																																																																																																																																																				3/4 oz																																																																																																																													1/4 oz																																													
19th Century	197	Coupe	Shaken																																																																																																																																																																										1 1/2 oz																						3/4 oz																																				3/4 oz		3/4 oz																																																																																																																																																												
202 Steps	197	Double Rocks	Shaken	1/4 Tangerine (Peeled)																																																																																																																															2 oz																																																																																																																																																																																																																			1/2 oz																													2 dashes																	Orange Twist	
Crane Kick	198	Pilsner	Shaken																																																																																																																																																							1 tsp																				2 oz																																																											1/2 oz				1 oz																																																	2 tsp																																																		1/2 oz																																	1 dash																				
Dr. Feelgood	199	Large Coupe	Shaken																																				1/2 oz																					1/4 oz																																																																																					2 oz																																																																																								1/2 oz													1/2 oz																																																																																				1/4 oz						1/4 oz																																	1 dash																				
Fix Me Up	200	Snifter	Shaken																																																																																																																																																																			1 oz														3/4 oz																1 1/2 oz																																					1/2 oz				1/2 oz																																																																																																			3/4 oz																																	2 dash																				
Honshu Punch	200	Snifter	Shaken																																																																																																																																																																											2 oz						1 oz																																																					3/4 oz			1/2 oz																																																																																								1/2 oz																																																			2 dashes									2 dashes					
Mrs. Doyle	201	Coupe	Shaken																																																																																																																																																														2 oz																																																																								3/4 oz																																																							1/4 oz																																																						1/2 oz																																															
Paddy Melt	201	Fancy Fizz	Shaken																																																																																																																																																						1 1/2 oz						1/2 oz																																																																										3/4 oz																													1/2 oz																																																														1/2 oz																																																																	
Pete's Word	202	Coupe	Shaken																																																																																																																																																							3/4 oz																																																																																3/4 oz																																																			3/4 oz							3/4 oz																																																																																																	
Warehouse C	203	Coupe	Shaken	1 Strawberry																																																																																																																																				1 1/2 oz																																																																																																	3/4 oz	1/4 oz																																																																																											1/4 oz					1/4 oz						1/4 oz																																							1 dash														
B.A.F.	204	Double Rocks	Stirred																																																																																																																																																									1 oz																																												1 oz																																																																		1/2 oz																																																																																																																							1/2 oz			Lemon Twist	
Buffalo Soldier	204	Double Rocks	Stirred																																																																																																																																						2 oz																																																																																																																																																																																															1/4 oz																																																													
Carroll Gardens	205	Coupe	Stirred																																																																																																																																																															2 oz																																											1/2 oz																																																										1/2 oz																													1 tsp																																																																																																Lemon Twist	
Coffee And Cigarettes	205	Martini	Stirred																																																																																																																																									2 oz																																																																										1 tsp																																																																						1/2 oz																																																																																																		2 dashes							
The Dangerous Summer	205	Martini	Stirred																																											1/2 oz																																																																																																																																1 1/2 oz																																																			3/4 oz																																																																																					1/2 oz																																																																														Flame Orange	
La Dolce Vita	206	Double Rocks	Stirred																																																																																																																																																												2 oz																																																																																																													3/4 oz																																												1/2 oz																																																																													
La Viña	206	Coupe	Stirred																																																																																																																																																																		1 oz																																1 oz																																																																			1 oz																																																																																																																										1 dash			
Manhattan Transfer	206	Coupe	Stirred																																																																																																																																																															1 1/2 oz																																																																	1 oz																																																																										1 oz																																																																						1 dash																		
Scotch Dram	208	Coupe	Stirred																																																																																																																																											2 oz																																																																								3/4 oz																																																																	1/4 oz																																																																																											1 dash																			
Shruff's End	208	Coupe	Stirred																																									1 oz																																																																																																														1 oz																																																																																																																	1/2 oz																																																																																																							2 dashes																			
St. Columbus Rill	208	Coupe	Stirred																																																																																																																																								2 oz																																																																																3/4 oz																																																																		1/4 oz							1/4 oz																																																																																																	
Tea In The Sahara	208	Rocks	Stirred	1 Lemon Coin With A Bit Of Pith																																																																																																																																																	2 oz																																																																																																																																																																				1 tsp					1 tsp																																																																							
Trembling Bell	209	Coupe	Stirred																																																																																																																																																						1 oz						1 1/2 oz																											3/4 oz																																																																																																															1 tsp																					1/2 tsp																																																																						Lemon Twist	
Wicked Kiss	209	Coupe	Stirred																																									1 oz																																																																																																																						1 oz																																																																																																									1/4 oz																																															1/4 oz																																																							1 dash																				
Ginger Snap	210	Coupe	Shaken																																																						1 1/2 oz																																																																				1/2 oz																																																																																																												3/4 oz																																																																					1/2 oz																							1/4 oz					1/4 oz																																																											
Joker's Wild	211	Highball	Shaken																																								1/2 oz																																																																																																																																					2 dashes				Fill																																																					3/4 oz																																																																																				1 1/2 oz																									1/2 oz	1/4 oz																																														
Little Birdy	213	Coupe	Shaken																																																				2 oz																																																																																																																																																																																		1/2 oz		3/4 oz																																																																													1/2 oz																														1 tsp																																															
Little Miss Annabelle	213	Coupe	Shaken																																																						2 oz																																																																																																																																																																																3/4 oz																																		1/4 oz																															1/4 oz																										1/4 oz																																														1 dash																			
Morning Buzz	213	Fancy Fizz	Shaken	1 Egg Yolk																																																1 oz																																																																											3/4 oz																																																																					1/2 oz																																																					3/4 oz																																																																					1/4 oz																		1/4 oz																																																					
Peachy Pachacuti	214	Snifter	Shaken	3 Ripe Peach Slices																																									2 oz																																																																																																																																																																																												1/2 oz	1/2 oz																																																																																				3/4 oz																																				1 tsp																																			
Solera Sidecar	215	Coupe	Shaken																																																	1 1/2 oz								1/4 oz																																																																																																																																1/2 oz																																													1/2 oz																																																									1/4 oz																																																				1/4 oz																																															
Stick The Landing	215	Coupe	Shaken																																																		1 oz																																																																																																												1 oz																																																																								3/4 oz																																																																1 tsp																											1/2 oz																																													2 dashes																				
Black Magic	216	Coupe	Stirred		Vieux Pontarlier Absinthe																																															1 oz																																			1 oz																																																																																																																																																	1/2 oz																																																	1 tsp																																																													1 tsp																																															
Legend	217	Coupe	Stirred																																																					1 oz																																	1/2 oz																																																																																																											3/4 oz																																																																				1/2 oz																																																																1/4 oz																																									1 dash						1 dash														
LilyWhacker	218	Coupe	Stirred																																									2 oz																																																																																																																																																																										3/4 oz																																																											1/2 oz																																																																																																													1 dash							
Mertica	218	Coupe	Stirred																																																	1 oz																																					1 oz																																																																																																																													3/4 oz																																																																														1/4 oz																																																																													1 dash																				
Night Owl	218	Coupe	Stirred																																																						2 oz																																																																							1/4 oz																																																																					1/2 oz								1/2 oz																																																																																																																																																																																								
Sade's Taboo	219	Coupe	Stirred																																																	2 oz																																																																																																																																						3/4 oz																																							3/4 oz																																																																																																																																																												1 dash								
Sidewinder	219	Coupe	Stirred																																									1/2 oz								2 oz																																																																																																																												1 dash																																																																																											1/4 oz																																															1/4 oz																																																								1 dash																			
Sweet Hereafter	219	Coupe	Stirred	1 Grapefruit Twist																																		2 oz																																																																																																																																																				1/2 oz																																	1/2 oz																																																																																													1 tsp																																																																					1 dash								
Bitter French	220	Flute	Shaken																																																																									1 oz																																																																																																					Fill																																																								1/2 oz																																																																																																													1/2 oz																																														Grapefruit Twist	
Calva Dorsa Royale	221	Coupe	Stirred																																																							1 1/2 oz																																																																																																																						2 dashes	Fill																																																																																																																																							1/2 oz																																																																													
Cider House Rules	221	Flute	Stirred																																																																																						3/4 oz																	3/4 oz																																																																																																																																1/2 oz																			Fill																																																																	1/4 oz																										1/4 oz																																			1 dash										
Dark 'N' Bubbly	221	Flute	Shaken																																																																																																										1 1/2 oz																																																																				Fill																																																									1/4 oz																																																																																													1/2 oz																																																														
Dick And Jane	221	Flute	Shaken																																																																														1 1/2 oz																																																																																																Fill																																																								1/2 oz																																																																															1/2 oz																					1/2 oz																																					2 dashes																		Long Skinny Lemon Twist	
Dirty Mary, Crazy Larry	222	Pilsner	N/A																																									2 oz																																																																																																																																																																																																																		Fill																																																																																																																																							
Doc Daneeka Royale	222	Coupe	Shaken																																																																									2 oz																																																																																																					Fill																																																								1/2 oz																																																																																																		1/2 oz																																																		1 dash							Grapefruit Coin	
Dragon Lily	222	Flute	Stirred																		1 1/2 oz																																																																																																																																																												Fill																																																																																																																																																																																													3/4 oz				1 dash																			
Drunken Skull	222	Flute	Shaken																																																																																						3/4 oz												3/4 oz																																																																											2 dashes	Fill																																																									1/2 oz																																																																																																		1/2 oz																																																									
Fair Lady	222	Flute	Shaken																																																																																			3/4 oz																																																																																											Fill																																													1 oz													3/4 oz																																																																																									1 tsp																																																																	
Fancy Holland Royale	223	Flute	Stirred																																																									3/4 oz							1 1/2 oz																																																																																																														Fill																																																																																																																																																			1 tsp																																																												1 dash					
Flaquita	223	Flute	Shaken											1 oz																																																																																																																																																																			Fill																																										1/2 oz												1/4 oz		1/2 oz																																			1/4 oz																																																														1 tsp																																																											
Iron Chancellor	223	Flute	N/A																																																																																																																																																																														Fill																																																																															2 oz																																																																									1/4 oz																																																												
Jane Rose	224	Coupe	Shaken																																									1 oz																																																																																																																																					Fill																																																								1/2 oz																																																																																																			1/2 oz									1/2 oz																																																
Julien Sorel	224	Flute	Shaken																																						1/2 oz																																																																																																																																								Fill																																																								1/2 oz																																																				1/2 oz							1/2 oz																																																																																																Lemon Twist	
Lily's Cartel	224	Flute	Shaken																																										1 oz																																																																																																																																				Fill																																																								1/4 oz						3/4 oz																											3/4 oz																																																																												1/2 oz																																															
Mig Royale	224	Coupe	Shaken																																																																									1 oz																																																																																																					Fill																																																								1/2 oz																																								3/4 oz																			1/2 oz																																																																																																	
Morfeo	226	Flute	Shaken																																																																																																																																																												1 1/2 oz																		Fill																																																								3/4 oz																																																		1/4 oz																																			1/2 oz																																																																							
North By Northwest	226	Flute	Shaken																																																												1 1/2 oz																																																																																																																1/4 oz		Fill																																																								3/4 oz																																																																																																													3/4 oz																																															
Pillow Talk	226	Flute	Shaken																																																													1 1/2 oz													1/4 oz																																																																																																					Fill																																																									3/4 oz																																									1/4 oz																																																																			1/2 oz																																														
Run For The Roses	227	Coupe	Stirred																																											1/2 oz																																																																																																											1/2 oz																								Fill																	2 oz																																																																																																																																		1 tsp																																																																	
Seda De Naranja	227	Coupe	Stirred												3/4 oz																																													3/4 oz																																																																																																																					Fill																																																																																																																																																																																																		1 dash																		
Susie Q	227	Flute	Shaken																																																							1 1/2 oz																																																																																																																								Fill																																																							1/2 oz																																																																																												1/4 oz					1/4 oz													1/4 oz																										1 dash																				
Fair Fault	230	Port	Shaken																																																																																														1 tsp	1/2 oz																																																																																																										2 oz																													1/2 oz													1/2 oz																																																																														1/4 oz																																																																	
Shoots And Ladders	231	Rocks	Stirred																				1/2 oz																																																																																																																																																																													1 1/2 oz																								1 1/2 oz																																																																																																								1/2 tsp																																																																	
Nuts And Sherry Punch	238	Punch	Stirred																																																																																																																																						3 oz																																											8 oz																	6 oz																																					2 oz		1 oz																																																																											1/2 oz																																		8 White Sugar Cubes																																					2 dashes							
Celine Fizz	245	Fizz	Shaken	1 Egg White																																																																								2 oz																																																																																																								Fill																																																					3/4 oz																																																																															3/4 oz																														3/4 oz																																															
Jelly Roll Morton	246	Coupe	Shaken	1 Egg Yolk																																																1 1/2 oz																																																																																																																								1/2 oz																																						3/4 oz																																								1/2 oz																																																																																												1/2 oz																											1 dash																				
Pearls Before Swine	246	Coupe	Shaken																																																																						2 oz																																																																																																																																																																1/2 oz																																																																																																							1/2 oz																		1 tsp	1 tsp								3 drops																										
Saturday Morning Flip	247	Coupe	Shaken	1 Egg Yolk																																																																																					1 oz																				1 oz																																																																																																			3/4 oz																																																																																																																									1 tsp																																								1 dash																				
Sleepy Hollow Fizz	247	Fizz	Shaken	1 Egg Yolk																																																																																																				1/2 oz	1 1/2 oz																																																																											Fill																																																					1/2 oz																																																																																																						1/2 oz																									2 tsp																													
Bourbonnais Swizzle	248	Pilsner	Shaken																																																																																																																																						2 oz																																																										1/2 oz																																				1 oz		3/4 oz																																																																																																																																																												
Cirque Swizzle	248	Pilsner	Shaken																																																											1 1/2 oz																																																																																																																																																																											3/4 oz																																											1 tsp																																						1/2 oz																												1/4 oz	1/2 oz																																														
Snake Hips Swizzle	251	Pilsner	Shaken																																																	1 1/2 oz								1/4 oz																																																																																																																																													1/2 oz																																1/2 oz																																																																																												1 tsp										1/2 oz																																		2 dashes																				
Coin Toss	252	Coupe	Stirred																																									2 oz (Optional)								2 oz (Optional)																																																																							2 oz (Optional)																								2 oz (Optional)															2 oz (Optional)																																																				3/4 oz																																																					1/4 oz																																															1/4 oz																																																								2 dashes																			
Electric Kool-Aid Acid Test	252	Pilsner	Shaken	3 Blackberries																	1 oz (Optional)																							1 oz (Optional)																																1 oz (Optional)			1 oz																																													1 oz (Optional)																																																																																																													1 oz																																																											1/2 oz																																																		3/4 oz																																															
One, One, One	254	Coupe	Stirred																																																														1 oz																					1 oz																																																																																																																																					1 oz																																																																																																																																																																							1 dash			
Over And Out	254	Large Coupe	Shaken														1 oz																																																																					1 oz																																																																																																																																																				3/4 oz														3/4 oz																																																																												1/2 oz																																															1 dash					1 dash													
Cooper Union	255	Double Rocks	Stirred		Laphroaig 10-Year Scotch																																																																																																																																																												2 oz																																																																																																																																																							1/2 oz																																																											1 dash																	Lemon Twist	
Creole Saz	255	Rocks	Stirred		Vieux Pontarlier Absinthe																																																			1/2 oz																																						1 1/2 oz																																																																																																																																																																																																																																						1 tsp																																														3 dashes																		Lemon Twist	
Devil Inside	256	Rocks	Stirred		Laphroaig 10-Year Scotch																																																																																																																																		1/2 oz																											1 1/2 oz														2 dashes																																																																																																																																																								1 tsp																																										2 dashes																		Lemon Twist	
Enemy Lines	256	Rocks	Stirred												3/4 oz																																																																						1 1/2 oz																																																																																																																																																																																																																																															1 tsp																																														4 dashes					1 dash													Lemon Twist	
Guns and Rosé	256	Rocks	Stirred																																																																																																																																																										1 1/2 oz																																				1 oz																																																																																																																																			1 tsp																																														2 dashes																		Grapefruit Twist	
Latin Quarter	257	Double Rocks	Stirred		Vieux Pontarlier Absinthe																																																																																																																										2 oz																																																																																																																																																																																																					1 tsp																																													1 dash	3 dashes												1 dash						Lemon Twist	
Saz Who?	257	Double Rocks	Stirred																																				1/2 oz																																																											1 1/2 oz																																																																														2 dashes																																																																																																																																																								1 tsp																																									1 dash	4 dashes																		Lemon Twist	
Baltasar And Blimunda	258	Coupe	Stirred																																																														2 oz																																																																																																																																										1/2 oz		1/2 oz																																																															1/2 oz																																																																																																																								Flame Orange	
Fail-Safe	258	Double Rocks	Stirred																																																																								3/4 oz		3/4 oz																																																																																																																																																																																													1/2 oz																																		1/2 oz																																																																					2 dashes																				
